PlayerID,PlayerName,PlayerRating,PlayerPOS,PAC,SHO,PAS,DRI,DEF,PHY,PlayerIMG,ClubIMG,CountryIMG
5360,Genta Miura,69,CB,54,24,45,43,71,74,https://futhead.cursecdn.com/static/img/21/players/237429.png,https://futhead.cursecdn.com/static/img/21/clubs/112093.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5361,Paik Seung Ho,69,CM,60,60,65,72,55,61,https://futhead.cursecdn.com/static/img/21/players/237424.png,https://futhead.cursecdn.com/static/img/21/clubs/110502.png,https://futhead.cursecdn.com/static/img/21/nations/167.png
5362,Thibault De Smet,69,LB,71,47,60,60,66,70,https://futhead.cursecdn.com/static/img/21/players/237331.png,https://futhead.cursecdn.com/static/img/21/clubs/379.png,https://futhead.cursecdn.com/static/img/21/nations/7.png
5363,Mergim Berisha,69,ST,74,68,62,69,30,72,https://futhead.cursecdn.com/static/img/21/players/237321.png,https://futhead.cursecdn.com/static/img/21/clubs/191.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5364,Miles Robinson,69,CB,75,33,47,49,69,75,https://futhead.cursecdn.com/static/img/21/players/237255.png,https://futhead.cursecdn.com/static/img/21/clubs/112885.png,https://futhead.cursecdn.com/static/img/21/nations/95.png
5365,Germán Berterame,69,ST,76,65,56,68,33,67,https://futhead.cursecdn.com/static/img/21/players/237248.png,https://futhead.cursecdn.com/static/img/21/clubs/112678.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5366,Daleho Irandust,69,CAM,74,60,66,70,41,64,https://futhead.cursecdn.com/static/img/21/players/237152.png,https://futhead.cursecdn.com/static/img/21/clubs/711.png,https://futhead.cursecdn.com/static/img/21/nations/46.png
5367,Christian Ramirez,69,ST,61,70,52,68,30,74,https://futhead.cursecdn.com/static/img/21/players/237075.png,https://futhead.cursecdn.com/static/img/21/clubs/698.png,https://futhead.cursecdn.com/static/img/21/nations/95.png
5368,Mohamed Buya Turay,69,ST,88,65,51,71,27,73,https://futhead.cursecdn.com/static/img/21/players/237051.png,https://futhead.cursecdn.com/static/img/21/clubs/112978.png,https://futhead.cursecdn.com/static/img/21/nations/138.png
5369,Lazaros Lamprou,69,LW,84,68,59,69,31,66,https://futhead.cursecdn.com/static/img/21/players/237039.png,https://futhead.cursecdn.com/static/img/21/clubs/1908.png,https://futhead.cursecdn.com/static/img/21/nations/22.png
5370,Nick Lima,69,LB,82,62,60,68,62,72,https://futhead.cursecdn.com/static/img/21/players/236993.png,https://futhead.cursecdn.com/static/img/21/clubs/111928.png,https://futhead.cursecdn.com/static/img/21/nations/95.png
5371,Anders Dreyer,69,CAM,73,66,65,71,36,60,https://futhead.cursecdn.com/static/img/21/players/236918.png,https://futhead.cursecdn.com/static/img/21/clubs/1516.png,https://futhead.cursecdn.com/static/img/21/nations/13.png
5372,Orji Okwonkwo,69,RW,89,67,61,68,46,68,https://futhead.cursecdn.com/static/img/21/players/236836.png,https://futhead.cursecdn.com/static/img/21/clubs/111139.png,https://futhead.cursecdn.com/static/img/21/nations/133.png
5373,Ao Tanaka,69,CDM,70,57,65,67,65,68,https://futhead.cursecdn.com/static/img/21/players/236764.png,https://futhead.cursecdn.com/static/img/21/clubs/111730.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5374,Luis González,69,RW,76,64,68,71,37,59,https://futhead.cursecdn.com/static/img/21/players/236747.png,https://futhead.cursecdn.com/static/img/21/clubs/101101.png,https://futhead.cursecdn.com/static/img/21/nations/61.png
5375,Matheo Zoch,69,RW,89,55,62,73,23,45,https://futhead.cursecdn.com/static/img/21/players/236744.png,https://futhead.cursecdn.com/static/img/21/clubs/110970.png,https://futhead.cursecdn.com/static/img/21/nations/53.png
5376,Aymen Barkok,69,CM,68,62,67,77,54,63,https://futhead.cursecdn.com/static/img/21/players/236624.png,https://futhead.cursecdn.com/static/img/21/clubs/1824.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5377,Pedro Díaz,69,CDM,67,70,72,70,61,63,https://futhead.cursecdn.com/static/img/21/players/236492.png,https://futhead.cursecdn.com/static/img/21/clubs/459.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5378,Kadiri Mohammed,69,CDM,70,33,56,62,68,71,https://futhead.cursecdn.com/static/img/21/players/236367.png,https://futhead.cursecdn.com/static/img/21/clubs/101047.png,https://futhead.cursecdn.com/static/img/21/nations/117.png
5379,Abdoulaye Sissako,69,CDM,70,54,64,67,67,74,https://futhead.cursecdn.com/static/img/21/players/235799.png,https://futhead.cursecdn.com/static/img/21/clubs/15005.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
5380,Nicolás Milesi,69,CDM,64,59,64,62,64,77,https://futhead.cursecdn.com/static/img/21/players/235746.png,https://futhead.cursecdn.com/static/img/21/clubs/111008.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
5381,Berkay Özcan,69,CAM,67,53,69,73,34,62,https://futhead.cursecdn.com/static/img/21/players/235717.png,https://futhead.cursecdn.com/static/img/21/clubs/101014.png,https://futhead.cursecdn.com/static/img/21/nations/48.png
5382,Ryan Yates,69,CDM,66,58,57,64,65,79,https://futhead.cursecdn.com/static/img/21/players/235642.png,https://futhead.cursecdn.com/static/img/21/clubs/14.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
5383,Isaac Sackey,69,CDM,46,59,56,59,73,82,https://futhead.cursecdn.com/static/img/21/players/235580.png,https://futhead.cursecdn.com/static/img/21/clubs/101028.png,https://futhead.cursecdn.com/static/img/21/nations/117.png
5384,Benito,69,RM,82,63,64,69,33,56,https://futhead.cursecdn.com/static/img/21/players/235515.png,https://futhead.cursecdn.com/static/img/21/clubs/472.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5385,Silvère Ganvoula,69,ST,81,68,49,60,27,74,https://futhead.cursecdn.com/static/img/21/players/235513.png,https://futhead.cursecdn.com/static/img/21/clubs/160.png,https://futhead.cursecdn.com/static/img/21/nations/107.png
5386,Jean-Ricner Bellegarde,69,CM,66,57,66,72,66,61,https://futhead.cursecdn.com/static/img/21/players/235456.png,https://futhead.cursecdn.com/static/img/21/clubs/76.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
5387,Marshall Munetsi,69,CDM,64,46,62,62,68,70,https://futhead.cursecdn.com/static/img/21/players/235432.png,https://futhead.cursecdn.com/static/img/21/clubs/379.png,https://futhead.cursecdn.com/static/img/21/nations/148.png
5388,Nikola Dovedan,69,RM,80,66,61,74,34,56,https://futhead.cursecdn.com/static/img/21/players/235419.png,https://futhead.cursecdn.com/static/img/21/clubs/171.png,https://futhead.cursecdn.com/static/img/21/nations/4.png
5389,Bjørn Johnsen,69,ST,72,69,52,64,48,77,https://futhead.cursecdn.com/static/img/21/players/235320.png,https://futhead.cursecdn.com/static/img/21/clubs/1473.png,https://futhead.cursecdn.com/static/img/21/nations/36.png
5390,Takahiro Ohgihara,69,CDM,67,53,65,66,65,73,https://futhead.cursecdn.com/static/img/21/players/235151.png,https://futhead.cursecdn.com/static/img/21/clubs/101151.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5391,Sergio Díaz,69,ST,74,68,59,72,38,61,https://futhead.cursecdn.com/static/img/21/players/235024.png,https://futhead.cursecdn.com/static/img/21/clubs/1879.png,https://futhead.cursecdn.com/static/img/21/nations/58.png
5392,Lazar Rosić,69,CB,52,29,45,48,69,73,https://futhead.cursecdn.com/static/img/21/players/235002.png,https://futhead.cursecdn.com/static/img/21/clubs/1900.png,https://futhead.cursecdn.com/static/img/21/nations/51.png
5393,Qazim Laçi,69,CDM,73,67,67,69,66,73,https://futhead.cursecdn.com/static/img/21/players/234983.png,https://futhead.cursecdn.com/static/img/21/clubs/614.png,https://futhead.cursecdn.com/static/img/21/nations/1.png
5394,Jacob Rasmussen,69,CB,57,33,53,57,69,71,https://futhead.cursecdn.com/static/img/21/players/234827.png,https://futhead.cursecdn.com/static/img/21/clubs/1909.png,https://futhead.cursecdn.com/static/img/21/nations/13.png
5395,Martínez,69,CB,51,36,51,53,69,70,https://futhead.cursecdn.com/static/img/21/players/234781.png,https://futhead.cursecdn.com/static/img/21/clubs/467.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5396,Arkadiusz Reca,69,LM,78,57,63,68,62,65,https://futhead.cursecdn.com/static/img/21/players/234760.png,https://futhead.cursecdn.com/static/img/21/clubs/39.png,https://futhead.cursecdn.com/static/img/21/nations/37.png
5397,Gustavo Hamer,69,CM,65,64,71,67,64,74,https://futhead.cursecdn.com/static/img/21/players/234741.png,https://futhead.cursecdn.com/static/img/21/clubs/1800.png,https://futhead.cursecdn.com/static/img/21/nations/34.png
5398,Philippe Sandler,69,CB,64,39,62,69,70,68,https://futhead.cursecdn.com/static/img/21/players/234679.png,https://futhead.cursecdn.com/static/img/21/clubs/10.png,https://futhead.cursecdn.com/static/img/21/nations/34.png
5399,Juan Leiva,69,CM,74,63,69,69,48,61,https://futhead.cursecdn.com/static/img/21/players/234587.png,https://futhead.cursecdn.com/static/img/21/clubs/112535.png,https://futhead.cursecdn.com/static/img/21/nations/55.png
5400,Mikkel Rygaard,69,CM,69,62,71,71,51,69,https://futhead.cursecdn.com/static/img/21/players/234488.png,https://futhead.cursecdn.com/static/img/21/clubs/1788.png,https://futhead.cursecdn.com/static/img/21/nations/13.png
5401,Johannes Eggestein,69,ST,63,69,65,74,40,57,https://futhead.cursecdn.com/static/img/21/players/234399.png,https://futhead.cursecdn.com/static/img/21/clubs/38.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5402,Andoni López,69,LB,74,34,57,58,65,63,https://futhead.cursecdn.com/static/img/21/players/234359.png,https://futhead.cursecdn.com/static/img/21/clubs/476.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5403,Myziane Maolida,69,ST,78,67,63,74,24,57,https://futhead.cursecdn.com/static/img/21/players/234333.png,https://futhead.cursecdn.com/static/img/21/clubs/72.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
5404,Lassi Lappalainen,69,LM,85,62,60,70,41,61,https://futhead.cursecdn.com/static/img/21/players/234300.png,https://futhead.cursecdn.com/static/img/21/clubs/111139.png,https://futhead.cursecdn.com/static/img/21/nations/17.png
5405,Fábio China,69,LB,70,39,57,64,67,62,https://futhead.cursecdn.com/static/img/21/players/234164.png,https://futhead.cursecdn.com/static/img/21/clubs/1893.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
5406,Doğukan Sinik,69,LM,77,51,65,72,40,48,https://futhead.cursecdn.com/static/img/21/players/234129.png,https://futhead.cursecdn.com/static/img/21/clubs/741.png,https://futhead.cursecdn.com/static/img/21/nations/48.png
5407,David Turnbull,69,CM,70,68,70,70,57,63,https://futhead.cursecdn.com/static/img/21/players/234111.png,https://futhead.cursecdn.com/static/img/21/clubs/78.png,https://futhead.cursecdn.com/static/img/21/nations/42.png
5408,Gonzalo Maroni,69,CAM,76,54,66,75,43,55,https://futhead.cursecdn.com/static/img/21/players/234108.png,https://futhead.cursecdn.com/static/img/21/clubs/1877.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5409,Jhon Chancellor,69,CB,61,44,46,49,69,75,https://futhead.cursecdn.com/static/img/21/players/234059.png,https://futhead.cursecdn.com/static/img/21/clubs/190.png,https://futhead.cursecdn.com/static/img/21/nations/61.png
5410,Lluis López,69,CB,66,30,50,59,69,66,https://futhead.cursecdn.com/static/img/21/players/234032.png,https://futhead.cursecdn.com/static/img/21/clubs/452.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5411,Lukas Mühl,69,CB,70,37,60,58,68,73,https://futhead.cursecdn.com/static/img/21/players/233960.png,https://futhead.cursecdn.com/static/img/21/clubs/171.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5412,Maximiliano Lovera,69,CAM,78,59,63,75,29,63,https://futhead.cursecdn.com/static/img/21/players/233924.png,https://futhead.cursecdn.com/static/img/21/clubs/280.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5413,Matos,69,LB,79,47,58,65,60,58,https://futhead.cursecdn.com/static/img/21/players/233911.png,https://futhead.cursecdn.com/static/img/21/clubs/1968.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5414,Charles Pickel,69,CDM,66,53,63,64,65,76,https://futhead.cursecdn.com/static/img/21/players/233884.png,https://futhead.cursecdn.com/static/img/21/clubs/1805.png,https://futhead.cursecdn.com/static/img/21/nations/47.png
5415,Nicolás Leguizamón,69,ST,70,68,47,68,27,72,https://futhead.cursecdn.com/static/img/21/players/233825.png,https://futhead.cursecdn.com/static/img/21/clubs/111710.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5416,Allan Campbell,69,CM,71,57,63,68,72,79,https://futhead.cursecdn.com/static/img/21/players/233484.png,https://futhead.cursecdn.com/static/img/21/clubs/83.png,https://futhead.cursecdn.com/static/img/21/nations/42.png
5417,Blas Riveros,69,LB,84,36,57,72,60,70,https://futhead.cursecdn.com/static/img/21/players/233476.png,https://futhead.cursecdn.com/static/img/21/clubs/896.png,https://futhead.cursecdn.com/static/img/21/nations/58.png
5418,Claud Adjapong,69,LM,65,51,64,73,70,57,https://futhead.cursecdn.com/static/img/21/players/233411.png,https://futhead.cursecdn.com/static/img/21/clubs/111974.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
5419,Alexis Vega,69,ST,74,71,55,71,31,68,https://futhead.cursecdn.com/static/img/21/players/233260.png,https://futhead.cursecdn.com/static/img/21/clubs/1880.png,https://futhead.cursecdn.com/static/img/21/nations/83.png
5420,Miki Yamane,69,RB,76,39,60,54,66,68,https://futhead.cursecdn.com/static/img/21/players/233169.png,https://futhead.cursecdn.com/static/img/21/clubs/111730.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5421,Koji Miyoshi,69,CAM,81,66,66,72,35,53,https://futhead.cursecdn.com/static/img/21/players/233151.png,https://futhead.cursecdn.com/static/img/21/clubs/230.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5422,Sherel Floranus,69,RB,82,47,59,68,62,72,https://futhead.cursecdn.com/static/img/21/players/233098.png,https://futhead.cursecdn.com/static/img/21/clubs/1913.png,https://futhead.cursecdn.com/static/img/21/nations/34.png
5423,Rodrigo Aliendro,69,CM,71,69,65,70,70,73,https://futhead.cursecdn.com/static/img/21/players/233029.png,https://futhead.cursecdn.com/static/img/21/clubs/110406.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5424,Tsukasa Morishima,69,CF,73,64,66,69,29,58,https://futhead.cursecdn.com/static/img/21/players/232898.png,https://futhead.cursecdn.com/static/img/21/clubs/113157.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5425,Kota Mizunuma,69,RM,65,62,69,68,39,64,https://futhead.cursecdn.com/static/img/21/players/232861.png,https://futhead.cursecdn.com/static/img/21/clubs/101151.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5426,Ryoya Ogawa,69,LB,77,53,61,64,62,75,https://futhead.cursecdn.com/static/img/21/players/232849.png,https://futhead.cursecdn.com/static/img/21/clubs/101150.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5427,Takuya Kida,69,CDM,71,44,63,61,63,70,https://futhead.cursecdn.com/static/img/21/players/232810.png,https://futhead.cursecdn.com/static/img/21/clubs/101151.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5428,Keita Endo,69,LM,79,54,64,68,47,61,https://futhead.cursecdn.com/static/img/21/players/232786.png,https://futhead.cursecdn.com/static/img/21/clubs/1831.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5429,Ataru Esaka,69,CF,81,65,64,70,32,58,https://futhead.cursecdn.com/static/img/21/players/232775.png,https://futhead.cursecdn.com/static/img/21/clubs/101145.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5430,Lautaro Comas,69,LM,85,61,60,69,25,44,https://futhead.cursecdn.com/static/img/21/players/232699.png,https://futhead.cursecdn.com/static/img/21/clubs/110581.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5431,Franco Sbuttoni,69,CB,48,31,47,45,68,78,https://futhead.cursecdn.com/static/img/21/players/232695.png,https://futhead.cursecdn.com/static/img/21/clubs/112965.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5432,Hiroki Fujiharu,69,LB,75,47,62,63,66,55,https://futhead.cursecdn.com/static/img/21/players/232597.png,https://futhead.cursecdn.com/static/img/21/clubs/112093.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5433,Bubacarr Trawally,69,LM,77,68,61,71,31,59,https://futhead.cursecdn.com/static/img/21/players/232523.png,https://futhead.cursecdn.com/static/img/21/clubs/111674.png,https://futhead.cursecdn.com/static/img/21/nations/116.png
5434,Sho Sasaki,69,CB,70,37,59,66,69,69,https://futhead.cursecdn.com/static/img/21/players/232511.png,https://futhead.cursecdn.com/static/img/21/clubs/113157.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5435,Hirotaka Mita,69,RM,69,64,68,67,64,64,https://futhead.cursecdn.com/static/img/21/players/232467.png,https://futhead.cursecdn.com/static/img/21/clubs/101150.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5436,Hiroaki Okuno,69,CF,69,68,68,69,37,68,https://futhead.cursecdn.com/static/img/21/players/232462.png,https://futhead.cursecdn.com/static/img/21/clubs/101148.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
5437,Kim Min Tae,69,CB,63,35,59,54,70,74,https://futhead.cursecdn.com/static/img/21/players/232461.png,https://futhead.cursecdn.com/static/img/21/clubs/112444.png,https://futhead.cursecdn.com/static/img/21/nations/167.png
5438,Ljuban Crepulja,69,CDM,66,58,62,65,68,73,https://futhead.cursecdn.com/static/img/21/players/232431.png,https://futhead.cursecdn.com/static/img/21/clubs/112847.png,https://futhead.cursecdn.com/static/img/21/nations/10.png
5439,Dimitris Chatziisaias,69,CB,57,41,44,48,70,75,https://futhead.cursecdn.com/static/img/21/players/232364.png,https://futhead.cursecdn.com/static/img/21/clubs/101037.png,https://futhead.cursecdn.com/static/img/21/nations/22.png
5440,Janni Serra,69,ST,67,69,47,57,37,77,https://futhead.cursecdn.com/static/img/21/players/232225.png,https://futhead.cursecdn.com/static/img/21/clubs/576.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5441,José Kanté,69,ST,75,68,61,73,33,69,https://futhead.cursecdn.com/static/img/21/players/232209.png,https://futhead.cursecdn.com/static/img/21/clubs/1871.png,https://futhead.cursecdn.com/static/img/21/nations/118.png
5442,Dániel Sallói,69,LW,74,70,64,70,38,65,https://futhead.cursecdn.com/static/img/21/players/232148.png,https://futhead.cursecdn.com/static/img/21/clubs/696.png,https://futhead.cursecdn.com/static/img/21/nations/23.png
5443,Shaquell Moore,69,RM,86,57,62,67,63,69,https://futhead.cursecdn.com/static/img/21/players/232120.png,https://futhead.cursecdn.com/static/img/21/clubs/260.png,https://futhead.cursecdn.com/static/img/21/nations/95.png
5444,Jarosław Niezgoda,69,ST,79,70,50,67,34,62,https://futhead.cursecdn.com/static/img/21/players/232094.png,https://futhead.cursecdn.com/static/img/21/clubs/111140.png,https://futhead.cursecdn.com/static/img/21/nations/37.png
5445,Leonardo Castro,69,ST,78,71,58,70,34,63,https://futhead.cursecdn.com/static/img/21/players/231862.png,https://futhead.cursecdn.com/static/img/21/clubs/101103.png,https://futhead.cursecdn.com/static/img/21/nations/56.png
5446,Jesper Karlsson,69,LW,81,69,57,75,31,48,https://futhead.cursecdn.com/static/img/21/players/231836.png,https://futhead.cursecdn.com/static/img/21/clubs/700.png,https://futhead.cursecdn.com/static/img/21/nations/46.png
5447,Adalberto Peñaranda,69,ST,74,67,65,73,36,60,https://futhead.cursecdn.com/static/img/21/players/231638.png,https://futhead.cursecdn.com/static/img/21/clubs/1795.png,https://futhead.cursecdn.com/static/img/21/nations/61.png
5448,Dalmau,69,ST,71,71,53,66,41,56,https://futhead.cursecdn.com/static/img/21/players/231601.png,https://futhead.cursecdn.com/static/img/21/clubs/1903.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5449,Brian Blasi,69,RB,65,35,57,65,68,74,https://futhead.cursecdn.com/static/img/21/players/231538.png,https://futhead.cursecdn.com/static/img/21/clubs/111716.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5450,Lloyd Kelly,69,LB,74,40,59,67,67,70,https://futhead.cursecdn.com/static/img/21/players/231512.png,https://futhead.cursecdn.com/static/img/21/clubs/1943.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
5451,Erwin Saavedra,69,RB,73,52,52,62,64,54,https://futhead.cursecdn.com/static/img/21/players/231301.png,https://futhead.cursecdn.com/static/img/21/clubs/110968.png,https://futhead.cursecdn.com/static/img/21/nations/53.png
5452,Patrick Erras,69,CDM,35,42,61,48,68,72,https://futhead.cursecdn.com/static/img/21/players/231110.png,https://futhead.cursecdn.com/static/img/21/clubs/38.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5453,Juan Diego Rojas,69,RW,89,67,57,75,33,61,https://futhead.cursecdn.com/static/img/21/players/231094.png,https://futhead.cursecdn.com/static/img/21/clubs/114580.png,https://futhead.cursecdn.com/static/img/21/nations/57.png
5454,Ibrahima Sissoko,69,CM,47,53,64,63,68,82,https://futhead.cursecdn.com/static/img/21/players/231089.png,https://futhead.cursecdn.com/static/img/21/clubs/76.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
5455,Sidy Sarr,69,CDM,61,61,62,60,65,84,https://futhead.cursecdn.com/static/img/21/players/230995.png,https://futhead.cursecdn.com/static/img/21/clubs/224.png,https://futhead.cursecdn.com/static/img/21/nations/136.png
5456,Trevoh Chalobah,69,CDM,67,39,59,65,69,72,https://futhead.cursecdn.com/static/img/21/players/230918.png,https://futhead.cursecdn.com/static/img/21/clubs/217.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
5457,Paolo Ghiglione,69,RM,74,52,63,69,65,63,https://futhead.cursecdn.com/static/img/21/players/230912.png,https://futhead.cursecdn.com/static/img/21/clubs/110556.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
5458,José Machín,69,CM,64,56,69,71,54,63,https://futhead.cursecdn.com/static/img/21/players/230817.png,https://futhead.cursecdn.com/static/img/21/clubs/111811.png,https://futhead.cursecdn.com/static/img/21/nations/112.png
5459,Rey Manaj,69,ST,69,68,53,68,29,69,https://futhead.cursecdn.com/static/img/21/players/230800.png,https://futhead.cursecdn.com/static/img/21/clubs/241.png,https://futhead.cursecdn.com/static/img/21/nations/1.png
5460,Umut Nayir,69,ST,60,69,45,63,23,73,https://futhead.cursecdn.com/static/img/21/players/230624.png,https://futhead.cursecdn.com/static/img/21/clubs/327.png,https://futhead.cursecdn.com/static/img/21/nations/48.png
5461,Jaime Carreño,69,CM,79,62,67,69,61,75,https://futhead.cursecdn.com/static/img/21/players/230598.png,https://futhead.cursecdn.com/static/img/21/clubs/110970.png,https://futhead.cursecdn.com/static/img/21/nations/55.png
5462,Nikola Stojiljković,69,ST,66,69,58,65,36,70,https://futhead.cursecdn.com/static/img/21/players/230094.png,https://futhead.cursecdn.com/static/img/21/clubs/489.png,https://futhead.cursecdn.com/static/img/21/nations/51.png
5463,Riad Bajić,69,ST,60,69,54,65,24,64,https://futhead.cursecdn.com/static/img/21/players/230072.png,https://futhead.cursecdn.com/static/img/21/clubs/55.png,https://futhead.cursecdn.com/static/img/21/nations/8.png
5464,Anderson Lopes,69,ST,88,70,60,69,30,75,https://futhead.cursecdn.com/static/img/21/players/229949.png,https://futhead.cursecdn.com/static/img/21/clubs/112444.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
5465,Sebastian Stolze,69,CAM,85,63,63,73,29,56,https://futhead.cursecdn.com/static/img/21/players/229923.png,https://futhead.cursecdn.com/static/img/21/clubs/543.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5466,Jordi Calavera,69,RB,77,56,59,66,63,74,https://futhead.cursecdn.com/static/img/21/players/229896.png,https://futhead.cursecdn.com/static/img/21/clubs/110062.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5467,Alexander Munksgaard,69,RB,76,43,60,66,63,70,https://futhead.cursecdn.com/static/img/21/players/229873.png,https://futhead.cursecdn.com/static/img/21/clubs/271.png,https://futhead.cursecdn.com/static/img/21/nations/13.png
5468,Florian Kamberi,69,ST,76,67,63,67,38,78,https://futhead.cursecdn.com/static/img/21/players/229728.png,https://futhead.cursecdn.com/static/img/21/clubs/898.png,https://futhead.cursecdn.com/static/img/21/nations/47.png
5469,Joshua Mees,69,LW,68,68,63,71,21,59,https://futhead.cursecdn.com/static/img/21/players/229702.png,https://futhead.cursecdn.com/static/img/21/clubs/1831.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5470,Rodrigo Pinho,69,ST,63,71,58,70,25,61,https://futhead.cursecdn.com/static/img/21/players/229683.png,https://futhead.cursecdn.com/static/img/21/clubs/1893.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
5471,Franck Bambock,69,CDM,62,49,57,60,67,80,https://futhead.cursecdn.com/static/img/21/players/229677.png,https://futhead.cursecdn.com/static/img/21/clubs/1893.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
5472,Cristian Dájome,69,LM,78,59,63,67,28,62,https://futhead.cursecdn.com/static/img/21/players/229658.png,https://futhead.cursecdn.com/static/img/21/clubs/101112.png,https://futhead.cursecdn.com/static/img/21/nations/56.png
5473,Jaquité,69,CDM,73,44,57,67,70,65,https://futhead.cursecdn.com/static/img/21/players/229500.png,https://futhead.cursecdn.com/static/img/21/clubs/112516.png,https://futhead.cursecdn.com/static/img/21/nations/119.png
5474,Amro Tarek,69,CB,62,39,46,61,69,77,https://futhead.cursecdn.com/static/img/21/players/229404.png,https://futhead.cursecdn.com/static/img/21/clubs/689.png,https://futhead.cursecdn.com/static/img/21/nations/111.png
5475,Tim Skarke,69,RM,85,64,60,70,25,57,https://futhead.cursecdn.com/static/img/21/players/229286.png,https://futhead.cursecdn.com/static/img/21/clubs/110502.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5476,Jonas Föhrenbach,69,LB,73,39,56,61,68,69,https://futhead.cursecdn.com/static/img/21/players/229277.png,https://futhead.cursecdn.com/static/img/21/clubs/111235.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5477,Pascal Köpke,69,ST,76,69,60,70,35,62,https://futhead.cursecdn.com/static/img/21/players/229271.png,https://futhead.cursecdn.com/static/img/21/clubs/171.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5478,Mauricio Lemos,69,CB,63,54,59,68,69,70,https://futhead.cursecdn.com/static/img/21/players/229270.png,https://futhead.cursecdn.com/static/img/21/clubs/326.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
5479,Matthieu Udol,69,LB,70,40,59,67,67,68,https://futhead.cursecdn.com/static/img/21/players/229236.png,https://futhead.cursecdn.com/static/img/21/clubs/68.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
5480,Pantelis Hatzidiakos,69,CB,68,52,65,62,68,71,https://futhead.cursecdn.com/static/img/21/players/229150.png,https://futhead.cursecdn.com/static/img/21/clubs/1906.png,https://futhead.cursecdn.com/static/img/21/nations/22.png
5481,Mehdi Tahrat,69,CB,49,26,54,53,68,77,https://futhead.cursecdn.com/static/img/21/players/229041.png,https://futhead.cursecdn.com/static/img/21/clubs/113058.png,https://futhead.cursecdn.com/static/img/21/nations/97.png
5482,Diego Johannesson,69,RB,82,44,60,61,62,68,https://futhead.cursecdn.com/static/img/21/players/229039.png,https://futhead.cursecdn.com/static/img/21/clubs/110827.png,https://futhead.cursecdn.com/static/img/21/nations/24.png
5483,Jason Berthomier,69,CAM,70,68,73,68,51,65,https://futhead.cursecdn.com/static/img/21/players/228908.png,https://futhead.cursecdn.com/static/img/21/clubs/1815.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
